note,review_type,level,note_warn_count,check_warn_count,check,finding
specification-strategy-should-follow-where-understanding-lives.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is contestable — many spec-driven-development advocates argue for a single universal methodology (always spec-first, or always keep specs live). The note itself identifies this disagreement (""These strategies look like competing ideologies"") and argues the resolution is phase-dependent. Someone could reasonably hold that one approach should dominate."
stale-indexes-are-worse-than-no-indexes.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is non-obvious and contestable. A reasonable person could argue that even a stale index provides partial value, or that agents should be designed to not treat indexes as exhaustive. The specific insight — that the absence of an index degrades to search while a stale index suppresses search entirely — is a genuine asymmetry, not a truism."
stateful-tools-recover-control-by-becoming-hidden-schedulers.md,frontmatter-review,CLEAN,0,1,claim-strength,"The claim is specific and contestable. Someone could argue that stateful tools do not truly recover control (they just hide complexity), or that the recovery mechanism is not well-characterized as ""becoming schedulers."" The note's seedling status would excuse a softer claim, but this one already has teeth."
substrate-class-backend-and-artifact-form-are-separate-axes-that-get-conflated.md,frontmatter-review,CLEAN,0,1,claim-strength,"The claim that these three levels ""get conflated"" is specific and contestable — someone could argue the standard ""tips vs weights"" framing is adequate, or that backend is not a meaningfully separate axis from artifact form. The note argues a non-obvious taxonomic distinction."
subtasks-that-need-different-tools-force-loop-exposure-in-agent-frameworks.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable: someone could reasonably argue that a single large static tool set, meta-tools, or dynamic tool registration suffice without exposing the loop. The note itself engages these counterarguments (giant static tool set, meta-tool as hidden scheduler, escape to direct API calls). Not a truism."
synthesis-is-not-error-correction.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that synthesis and error correction are fundamentally different operations is specific and non-obvious. Someone could reasonably conflate them -- Kim et al.'s paper arguably does, by treating synthesis results as evidence against multi-agent coordination generally. The title names a distinction people actually miss."
systematic-prompt-variation-serves-verification-and-diagnosis-not-explanatory-reach-testing.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title asserts a non-obvious conceptual cut: prompt variation serves exactly two epistemic roles (verification and diagnosis) and does *not* serve a third (explanatory-reach testing). Someone could reasonably argue that varying prompts does test explanatory reach, or that the three-way split is artificial. The claim is substantive and contestable."
the-augmentation-automation-boundary-is-discrimination-not-accuracy.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title asserts a specific, non-obvious position: the boundary is discrimination, not accuracy. A reasonable counterargument exists (sufficiently high accuracy makes discrimination moot). The claim is sharp and contestable."
the-boundary-of-automation-is-the-boundary-of-verification.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable. Someone could reasonably argue that the boundary of automation is raw capability, data availability, regulatory constraints, or cost of computation. The note's own caveats section names several of these counterarguments, confirming this is a genuine assertion rather than a truism."
the-chat-history-model-trades-context-efficiency-for-implementation-simplicity.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable — someone could argue chat history doesn't actually sacrifice context efficiency (e.g., with summarization or sliding windows), or that simplicity isn't the real driver (UX expectations might be). The note stakes out a position rather than stating a truism."
title-as-claim-enables-traversal-as-reasoning.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable. Someone could argue that topic-labeled notes navigate just as well, that claim titles are too restrictive for real use, or that ""traversal as reasoning"" overstates the benefit. The note itself maps the boundaries where the pattern breaks (multi-claim documents, definitional notes), confirming that the claim is non-trivial."
title-as-claim-exposes-commitments-enabling-popperian-maintenance.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable. Someone could reasonably argue that topic titles suffice for maintenance if descriptions or summaries carry enough information, or that the Popperian framing overstates what is simply ""more informative titles."" The note takes a real position."
